"YEAR","MONTH","DAY_OF_MONTH","FL_DATE","ORIGIN","DEST","CRS_DEP_TIME","DEP_DELAY_NEW","DEP_DEL15","ARR_DELAY_NEW","ARR_DEL15","CANCELLED","DIVERTED","ACTUAL_ELAPSED_TIME","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2019,7,8,2019-07-08,"MSP","BWI","0615",0.00,0.00,4.00,0.00,0.00,0.00,153.00,936.00,,,,,,
2019,7,8,2019-07-08,"MSP","BWI","1820",187.00,1.00,172.00,1.00,0.00,0.00,130.00,936.00,0.00,0.00,0.00,0.00,172.00,
2019,7,8,2019-07-08,"MSY","BWI","0605",1.00,0.00,15.00,1.00,0.00,0.00,169.00,998.00,0.00,0.00,15.00,0.00,0.00,
2019,7,8,2019-07-08,"MSY","BWI","1055",0.00,0.00,0.00,0.00,0.00,0.00,153.00,998.00,,,,,,
2019,7,8,2019-07-08,"MSY","BWI","1520",239.00,1.00,232.00,1.00,0.00,0.00,153.00,998.00,10.00,0.00,0.00,0.00,222.00,
2019,7,8,2019-07-08,"MSY","BWI","2025",92.00,1.00,86.00,1.00,0.00,0.00,139.00,998.00,31.00,0.00,0.00,0.00,55.00,
2019,7,8,2019-07-08,"OAK","BWI","0810",10.00,0.00,9.00,0.00,0.00,0.00,309.00,2447.00,,,,,,
2019,7,8,2019-07-08,"OKC","BWI","1550",23.00,1.00,10.00,0.00,0.00,0.00,157.00,1180.00,,,,,,
2019,7,8,2019-07-08,"ORF","BWI","2030",0.00,0.00,0.00,0.00,0.00,0.00,52.00,159.00,,,,,,
2019,7,8,2019-07-08,"ORF","BWI","0615",0.00,0.00,1.00,0.00,0.00,0.00,56.00,159.00,,,,,,
2019,7,8,2019-07-08,"ORF","BWI","1430",35.00,1.00,30.00,1.00,0.00,0.00,55.00,159.00,19.00,0.00,0.00,0.00,11.00,
2019,7,8,2019-07-08,"ORF","BWI","1000",0.00,0.00,11.00,0.00,0.00,0.00,72.00,159.00,,,,,,
2019,7,8,2019-07-08,"ORF","BWI","1830",12.00,0.00,8.00,0.00,0.00,0.00,56.00,159.00,,,,,,
2019,7,8,2019-07-08,"PBI","BWI","0705",0.00,0.00,11.00,0.00,0.00,0.00,152.00,883.00,,,,,,
2019,7,8,2019-07-08,"PBI","BWI","1310",0.00,0.00,0.00,0.00,0.00,0.00,138.00,883.00,,,,,,
2019,7,8,2019-07-08,"PHX","BWI","0500",0.00,0.00,0.00,0.00,0.00,0.00,243.00,1999.00,,,,,,
2019,7,8,2019-07-08,"PHX","BWI","1450",22.00,1.00,0.00,0.00,0.00,0.00,240.00,1999.00,,,,,,
2019,7,8,2019-07-08,"PIT","BWI","1120",0.00,0.00,0.00,0.00,0.00,0.00,57.00,210.00,,,,,,
2019,7,8,2019-07-08,"PIT","BWI","1755",0.00,0.00,1.00,0.00,0.00,0.00,77.00,210.00,,,,,,
2019,7,8,2019-07-08,"PIT","BWI","0600",0.00,0.00,0.00,0.00,0.00,0.00,66.00,210.00,,,,,,
2019,7,8,2019-07-08,"PVD","BWI","1045",10.00,0.00,2.00,0.00,0.00,0.00,77.00,327.00,,,,,,
2019,7,8,2019-07-08,"PVD","BWI","2030",0.00,0.00,0.00,0.00,0.00,0.00,76.00,327.00,,,,,,
2019,7,8,2019-07-08,"PVD","BWI","0735",0.00,0.00,0.00,0.00,0.00,0.00,76.00,327.00,,,,,,
2019,7,8,2019-07-08,"PVD","BWI","0530",0.00,0.00,11.00,0.00,0.00,0.00,90.00,327.00,,,,,,
2019,7,8,2019-07-08,"PVD","BWI","1310",0.00,0.00,0.00,0.00,0.00,0.00,80.00,327.00,,,,,,
2019,7,8,2019-07-08,"PVD","BWI","1850",9.00,0.00,1.00,0.00,0.00,0.00,72.00,327.00,,,,,,
2019,7,8,2019-07-08,"PVD","BWI","1435",19.00,1.00,8.00,0.00,0.00,0.00,74.00,327.00,,,,,,
2019,7,8,2019-07-08,"PWM","BWI","0535",0.00,0.00,0.00,0.00,0.00,0.00,86.00,452.00,,,,,,
2019,7,8,2019-07-08,"PWM","BWI","1720",6.00,0.00,0.00,0.00,0.00,0.00,84.00,452.00,,,,,,
2019,7,8,2019-07-08,"PWM","BWI","1045",2.00,0.00,15.00,1.00,0.00,0.00,103.00,452.00,0.00,0.00,15.00,0.00,0.00,
2019,7,8,2019-07-08,"PWM","BWI","1350",25.00,1.00,15.00,1.00,0.00,0.00,85.00,452.00,5.00,0.00,0.00,0.00,10.00,
2019,7,8,2019-07-08,"RDU","BWI","2050",0.00,0.00,0.00,0.00,0.00,0.00,56.00,255.00,,,,,,
2019,7,8,2019-07-08,"RDU","BWI","1635",0.00,0.00,0.00,0.00,0.00,0.00,61.00,255.00,,,,,,
2019,7,8,2019-07-08,"RDU","BWI","0955",0.00,0.00,0.00,0.00,0.00,0.00,67.00,255.00,,,,,,
2019,7,8,2019-07-08,"RDU","BWI","1330",25.00,1.00,16.00,1.00,0.00,0.00,56.00,255.00,7.00,0.00,0.00,0.00,9.00,
2019,7,8,2019-07-08,"RDU","BWI","0530",0.00,0.00,0.00,0.00,0.00,0.00,64.00,255.00,,,,,,
2019,7,8,2019-07-08,"RDU","BWI","0835",41.00,1.00,33.00,1.00,0.00,0.00,62.00,255.00,0.00,33.00,0.00,0.00,0.00,
2019,7,8,2019-07-08,"RDU","BWI","1950",13.00,0.00,12.00,0.00,0.00,0.00,64.00,255.00,,,,,,
2019,7,8,2019-07-08,"ROC","BWI","0605",0.00,0.00,0.00,0.00,0.00,0.00,62.00,277.00,,,,,,
2019,7,8,2019-07-08,"ROC","BWI","1105",0.00,0.00,0.00,0.00,0.00,0.00,69.00,277.00,,,,,,
2019,7,8,2019-07-08,"ROC","BWI","1755",0.00,0.00,0.00,0.00,0.00,0.00,68.00,277.00,,,,,,
2019,7,8,2019-07-08,"RSW","BWI","1250",0.00,0.00,0.00,0.00,0.00,0.00,137.00,919.00,,,,,,
2019,7,8,2019-07-08,"RSW","BWI","2005",113.00,1.00,105.00,1.00,0.00,0.00,137.00,919.00,5.00,0.00,0.00,0.00,100.00,
2019,7,8,2019-07-08,"RSW","BWI","0710",0.00,0.00,10.00,0.00,0.00,0.00,153.00,919.00,,,,,,
2019,7,8,2019-07-08,"SAN","BWI","1150",31.00,1.00,5.00,0.00,0.00,0.00,279.00,2295.00,,,,,,
2019,7,8,2019-07-08,"SAN","BWI","1700",31.00,1.00,12.00,0.00,0.00,0.00,281.00,2295.00,,,,,,
2019,7,8,2019-07-08,"SAT","BWI","1010",0.00,0.00,0.00,0.00,0.00,0.00,192.00,1407.00,,,,,,
2019,7,8,2019-07-08,"SAT","BWI","1320",27.00,1.00,21.00,1.00,0.00,0.00,194.00,1407.00,4.00,0.00,0.00,0.00,17.00,
2019,7,8,2019-07-08,"SAT","BWI","0700",0.00,0.00,0.00,0.00,0.00,0.00,199.00,1407.00,,,,,,
2019,7,8,2019-07-08,"SDF","BWI","1040",0.00,0.00,0.00,0.00,0.00,0.00,91.00,495.00,,,,,,
2019,7,8,2019-07-08,"SDF","BWI","0745",0.00,0.00,0.00,0.00,0.00,0.00,96.00,495.00,,,,,,
2019,7,8,2019-07-08,"SDF","BWI","2025",0.00,0.00,0.00,0.00,0.00,0.00,92.00,495.00,,,,,,
2019,7,8,2019-07-08,"SDF","BWI","1525",0.00,0.00,0.00,0.00,0.00,0.00,95.00,495.00,,,,,,
2019,7,8,2019-07-08,"SEA","BWI","0955",63.00,1.00,40.00,1.00,0.00,0.00,287.00,2335.00,0.00,0.00,0.00,0.00,40.00,
2019,7,8,2019-07-08,"SJC","BWI","0850",66.00,1.00,45.00,1.00,0.00,0.00,294.00,2439.00,1.00,0.00,0.00,0.00,44.00,
2019,7,8,2019-07-08,"SJU","BWI","1545",0.00,0.00,0.00,0.00,0.00,0.00,240.00,1565.00,,,,,,
2019,7,8,2019-07-08,"SJU","BWI","0615",1.00,0.00,0.00,0.00,0.00,0.00,239.00,1565.00,,,,,,
2019,7,8,2019-07-08,"SLC","BWI","0630",0.00,0.00,0.00,0.00,0.00,0.00,247.00,1865.00,,,,,,
2019,7,8,2019-07-08,"SLC","BWI","1540",11.00,0.00,0.00,0.00,0.00,0.00,236.00,1865.00,,,,,,
2019,7,8,2019-07-08,"SMF","BWI","0640",5.00,0.00,0.00,0.00,0.00,0.00,290.00,2395.00,,,,,,
2019,7,8,2019-07-08,"STL","BWI","0500",6.00,0.00,6.00,0.00,0.00,0.00,115.00,738.00,,,,,,
2019,7,8,2019-07-08,"STL","BWI","2125",7.00,0.00,0.00,0.00,0.00,0.00,108.00,738.00,,,,,,
2019,7,8,2019-07-08,"STL","BWI","1105",0.00,0.00,0.00,0.00,0.00,0.00,110.00,738.00,,,,,,
2019,7,8,2019-07-08,"STL","BWI","1800",7.00,0.00,0.00,0.00,0.00,0.00,102.00,738.00,,,,,,
2019,7,8,2019-07-08,"TPA","BWI","2025",0.00,0.00,0.00,0.00,0.00,0.00,131.00,842.00,,,,,,
2019,7,8,2019-07-08,"TPA","BWI","2220",,,,,1.00,0.00,,842.00,,,,,,
2019,7,8,2019-07-08,"TPA","BWI","0600",0.00,0.00,7.00,0.00,0.00,0.00,144.00,842.00,,,,,,
2019,7,8,2019-07-08,"TPA","BWI","0755",25.00,1.00,15.00,1.00,0.00,0.00,130.00,842.00,15.00,0.00,0.00,0.00,0.00,
2019,7,8,2019-07-08,"TPA","BWI","1840",34.00,1.00,33.00,1.00,0.00,0.00,144.00,842.00,0.00,0.00,0.00,0.00,33.00,
2019,7,8,2019-07-08,"TPA","BWI","1025",0.00,0.00,0.00,0.00,0.00,0.00,133.00,842.00,,,,,,
2019,7,8,2019-07-08,"TPA","BWI","1440",12.00,0.00,5.00,0.00,0.00,0.00,133.00,842.00,,,,,,
2019,7,9,2019-07-09,"ABQ","BWI","0625",4.00,0.00,0.00,0.00,0.00,0.00,221.00,1670.00,,,,,,
2019,7,9,2019-07-09,"ABQ","BWI","1430",3.00,0.00,0.00,0.00,0.00,0.00,212.00,1670.00,,,,,,
2019,7,9,2019-07-09,"ALB","BWI","1625",0.00,0.00,0.00,0.00,0.00,0.00,68.00,289.00,,,,,,
2019,7,9,2019-07-09,"ALB","BWI","1355",0.00,0.00,0.00,0.00,0.00,0.00,65.00,289.00,,,,,,
2019,7,9,2019-07-09,"ALB","BWI","0600",0.00,0.00,0.00,0.00,0.00,0.00,67.00,289.00,,,,,,
2019,7,9,2019-07-09,"ALB","BWI","1515",89.00,1.00,72.00,1.00,0.00,0.00,63.00,289.00,0.00,0.00,0.00,0.00,72.00,
2019,7,9,2019-07-09,"ALB","BWI","1110",17.00,1.00,5.00,0.00,0.00,0.00,63.00,289.00,,,,,,
2019,7,9,2019-07-09,"ALB","BWI","0755",0.00,0.00,0.00,0.00,0.00,0.00,65.00,289.00,,,,,,
2019,7,9,2019-07-09,"ATL","BWI","0820",0.00,0.00,0.00,0.00,0.00,0.00,99.00,577.00,,,,,,
2019,7,9,2019-07-09,"ATL","BWI","2255",43.00,1.00,22.00,1.00,0.00,0.00,94.00,577.00,0.00,0.00,0.00,0.00,22.00,
2019,7,9,2019-07-09,"ATL","BWI","1855",9.00,0.00,0.00,0.00,0.00,0.00,98.00,577.00,,,,,,
2019,7,9,2019-07-09,"ATL","BWI","1100",10.00,0.00,0.00,0.00,0.00,0.00,105.00,577.00,,,,,,
2019,7,9,2019-07-09,"ATL","BWI","1410",0.00,0.00,0.00,0.00,0.00,0.00,99.00,577.00,,,,,,
2019,7,9,2019-07-09,"ATL","BWI","0620",0.00,0.00,0.00,0.00,0.00,0.00,99.00,577.00,,,,,,
2019,7,9,2019-07-09,"AUS","BWI","0525",2.00,0.00,0.00,0.00,0.00,0.00,183.00,1342.00,,,,,,
2019,7,9,2019-07-09,"AUS","BWI","1205",1.00,0.00,0.00,0.00,0.00,0.00,187.00,1342.00,,,,,,
2019,7,9,2019-07-09,"AUS","BWI","1720",7.00,0.00,0.00,0.00,0.00,0.00,189.00,1342.00,,,,,,
2019,7,9,2019-07-09,"BDL","BWI","2030",0.00,0.00,0.00,0.00,0.00,0.00,57.00,283.00,,,,,,
2019,7,9,2019-07-09,"BDL","BWI","0600",0.00,0.00,0.00,0.00,0.00,0.00,62.00,283.00,,,,,,
2019,7,9,2019-07-09,"BDL","BWI","1645",18.00,1.00,0.00,0.00,0.00,0.00,63.00,283.00,,,,,,
2019,7,9,2019-07-09,"BDL","BWI","1415",9.00,0.00,0.00,0.00,0.00,0.00,58.00,283.00,,,,,,
2019,7,9,2019-07-09,"BDL","BWI","0925",0.00,0.00,0.00,0.00,0.00,0.00,57.00,283.00,,,,,,
2019,7,9,2019-07-09,"BHM","BWI","0625",0.00,0.00,0.00,0.00,0.00,0.00,114.00,682.00,,,,,,
2019,7,9,2019-07-09,"BNA","BWI","1200",13.00,0.00,3.00,0.00,0.00,0.00,100.00,587.00,,,,,,
2019,7,9,2019-07-09,"BNA","BWI","1900",7.00,0.00,8.00,0.00,0.00,0.00,111.00,587.00,,,,,,
2019,7,9,2019-07-09,"BNA","BWI","1540",9.00,0.00,2.00,0.00,0.00,0.00,103.00,587.00,,,,,,
2019,7,9,2019-07-09,"BNA","BWI","0600",0.00,0.00,0.00,0.00,0.00,0.00,93.00,587.00,,,,,,
2019,7,9,2019-07-09,"BNA","BWI","0835",0.00,0.00,0.00,0.00,0.00,0.00,97.00,587.00,,,,,,
2019,7,9,2019-07-09,"BNA","BWI","2045",1.00,0.00,3.00,0.00,0.00,0.00,97.00,587.00,,,,,,
2019,7,9,2019-07-09,"BOS","BWI","1950",15.00,1.00,0.00,0.00,0.00,0.00,88.00,369.00,,,,,,
2019,7,9,2019-07-09,"BOS","BWI","0530",2.00,0.00,0.00,0.00,0.00,0.00,80.00,369.00,,,,,,
2019,7,9,2019-07-09,"BOS","BWI","2210",101.00,1.00,84.00,1.00,0.00,0.00,73.00,369.00,0.00,0.00,0.00,0.00,84.00,
2019,7,9,2019-07-09,"BOS","BWI","1430",7.00,0.00,0.00,0.00,0.00,0.00,78.00,369.00,,,,,,
2019,7,9,2019-07-09,"BOS","BWI","2100",0.00,0.00,4.00,0.00,0.00,0.00,99.00,369.00,,,,,,
2019,7,9,2019-07-09,"BOS","BWI","0955",0.00,0.00,0.00,0.00,0.00,0.00,88.00,369.00,,,,,,
2019,7,9,2019-07-09,"BOS","BWI","1705",0.00,0.00,0.00,0.00,0.00,0.00,95.00,369.00,,,,,,
2019,7,9,2019-07-09,"BOS","BWI","0825",0.00,0.00,0.00,0.00,0.00,0.00,84.00,369.00,,,,,,
2019,7,9,2019-07-09,"BOS","BWI","0710",0.00,0.00,0.00,0.00,0.00,0.00,77.00,369.00,,,,,,
2019,7,9,2019-07-09,"BOS","BWI","1210",3.00,0.00,0.00,0.00,0.00,0.00,74.00,369.00,,,,,,
2019,7,9,2019-07-09,"BUF","BWI","0600",0.00,0.00,0.00,0.00,0.00,0.00,63.00,281.00,,,,,,
2019,7,9,2019-07-09,"BUF","BWI","1755",2.00,0.00,0.00,0.00,0.00,0.00,63.00,281.00,,,,,,
2019,7,9,2019-07-09,"BUF","BWI","1425",6.00,0.00,0.00,0.00,0.00,0.00,57.00,281.00,,,,,,
2019,7,9,2019-07-09,"BUF","BWI","2130",0.00,0.00,0.00,0.00,0.00,0.00,59.00,281.00,,,,,,
2019,7,9,2019-07-09,"BUF","BWI","0855",118.00,1.00,111.00,1.00,0.00,0.00,68.00,281.00,3.00,0.00,0.00,0.00,108.00,
2019,7,9,2019-07-09,"BUF","BWI","1105",0.00,0.00,0.00,0.00,0.00,0.00,62.00,281.00,,,,,,
2019,7,9,2019-07-09,"BWI","ABQ","1620",2.00,0.00,0.00,0.00,0.00,0.00,231.00,1670.00,,,,,,
2019,7,9,2019-07-09,"BWI","ABQ","0855",0.00,0.00,0.00,0.00,0.00,0.00,233.00,1670.00,,,,,,
2019,7,9,2019-07-09,"BWI","ALB","2305",0.00,0.00,0.00,0.00,0.00,0.00,69.00,289.00,,,,,,
2019,7,9,2019-07-09,"BWI","ALB","0910",36.00,1.00,13.00,0.00,0.00,0.00,62.00,289.00,,,,,,
2019,7,9,2019-07-09,"BWI","ALB","1050",16.00,1.00,0.00,0.00,0.00,0.00,62.00,289.00,,,,,,
2019,7,9,2019-07-09,"BWI","ALB","2045",90.00,1.00,79.00,1.00,0.00,0.00,64.00,289.00,4.00,0.00,0.00,0.00,75.00,
2019,7,9,2019-07-09,"BWI","ALB","1425",0.00,0.00,0.00,0.00,0.00,0.00,73.00,289.00,,,,,,
2019,7,9,2019-07-09,"BWI","ALB","1620",0.00,0.00,0.00,0.00,0.00,0.00,61.00,289.00,,,,,,
2019,7,9,2019-07-09,"BWI","ATL","1315",32.00,1.00,22.00,1.00,0.00,0.00,110.00,577.00,0.00,0.00,0.00,0.00,22.00,
2019,7,9,2019-07-09,"BWI","ATL","2155",42.00,1.00,27.00,1.00,0.00,0.00,100.00,577.00,27.00,0.00,0.00,0.00,0.00,
2019,7,9,2019-07-09,"BWI","ATL","1910",13.00,0.00,2.00,0.00,0.00,0.00,99.00,577.00,,,,,,
2019,7,9,2019-07-09,"BWI","ATL","0620",0.00,0.00,10.00,0.00,0.00,0.00,129.00,577.00,,,,,,
2019,7,9,2019-07-09,"BWI","ATL","1555",0.00,0.00,0.00,0.00,0.00,0.00,100.00,577.00,,,,,,
2019,7,9,2019-07-09,"BWI","ATL","0930",1.00,0.00,0.00,0.00,0.00,0.00,98.00,577.00,,,,,,
2019,7,9,2019-07-09,"BWI","AUS","2000",4.00,0.00,0.00,0.00,0.00,0.00,179.00,1342.00,,,,,,
2019,7,9,2019-07-09,"BWI","AUS","1520",0.00,0.00,0.00,0.00,0.00,0.00,181.00,1342.00,,,,,,
2019,7,9,2019-07-09,"BWI","AUS","0820",0.00,0.00,0.00,0.00,0.00,0.00,189.00,1342.00,,,,,,
2019,7,9,2019-07-09,"BWI","BDL","2310",0.00,0.00,1.00,0.00,0.00,0.00,74.00,283.00,,,,,,
2019,7,9,2019-07-09,"BWI","BDL","0850",0.00,0.00,0.00,0.00,0.00,0.00,66.00,283.00,,,,,,
2019,7,9,2019-07-09,"BWI","BDL","1055",0.00,0.00,0.00,0.00,0.00,0.00,69.00,283.00,,,,,,
2019,7,9,2019-07-09,"BWI","BDL","1450",8.00,0.00,12.00,0.00,0.00,0.00,84.00,283.00,,,,,,
2019,7,9,2019-07-09,"BWI","BDL","1725",67.00,1.00,45.00,1.00,0.00,0.00,58.00,283.00,42.00,0.00,0.00,0.00,3.00,
2019,7,9,2019-07-09,"BWI","BHM","1335",7.00,0.00,0.00,0.00,0.00,0.00,107.00,682.00,,,,,,
2019,7,9,2019-07-09,"BWI","BNA","0620",0.00,0.00,0.00,0.00,0.00,0.00,98.00,587.00,,,,,,
2019,7,9,2019-07-09,"BWI","BNA","1020",2.00,0.00,0.00,0.00,0.00,0.00,96.00,587.00,,,,,,
2019,7,9,2019-07-09,"BWI","BNA","2310",12.00,0.00,1.00,0.00,0.00,0.00,94.00,587.00,,,,,,
2019,7,9,2019-07-09,"BWI","BNA","1540",0.00,0.00,0.00,0.00,0.00,0.00,97.00,587.00,,,,,,
2019,7,9,2019-07-09,"BWI","BNA","1910",0.00,0.00,0.00,0.00,0.00,0.00,91.00,587.00,,,,,,
2019,7,9,2019-07-09,"BWI","BNA","1320",3.00,0.00,0.00,0.00,0.00,0.00,104.00,587.00,,,,,,
2019,7,9,2019-07-09,"BWI","BOS","1325",0.00,0.00,0.00,0.00,0.00,0.00,77.00,369.00,,,,,,
2019,7,9,2019-07-09,"BWI","BOS","1955",122.00,1.00,105.00,1.00,0.00,0.00,78.00,369.00,105.00,0.00,0.00,0.00,0.00,
2019,7,9,2019-07-09,"BWI","BOS","1530",9.00,0.00,0.00,0.00,0.00,0.00,88.00,369.00,,,,,,
2019,7,9,2019-07-09,"BWI","BOS","1205",4.00,0.00,0.00,0.00,0.00,0.00,74.00,369.00,,,,,,
2019,7,9,2019-07-09,"BWI","BOS","0620",0.00,0.00,0.00,0.00,0.00,0.00,80.00,369.00,,,,,,
2019,7,9,2019-07-09,"BWI","BOS","2250",19.00,1.00,19.00,1.00,0.00,0.00,85.00,369.00,19.00,0.00,0.00,0.00,0.00,
2019,7,9,2019-07-09,"BWI","BOS","1000",0.00,0.00,0.00,0.00,0.00,0.00,82.00,369.00,,,,,,
2019,7,9,2019-07-09,"BWI","BOS","0750",0.00,0.00,0.00,0.00,0.00,0.00,78.00,369.00,,,,,,
2019,7,9,2019-07-09,"BWI","BOS","1740",3.00,0.00,3.00,0.00,0.00,0.00,95.00,369.00,,,,,,
2019,7,9,2019-07-09,"BWI","BUF","1105",0.00,0.00,0.00,0.00,0.00,0.00,59.00,281.00,,,,,,
2019,7,9,2019-07-09,"BWI","BUF","1705",20.00,1.00,11.00,0.00,0.00,0.00,61.00,281.00,,,,,,
2019,7,9,2019-07-09,"BWI","BUF","0715",118.00,1.00,115.00,1.00,0.00,0.00,67.00,281.00,115.00,0.00,0.00,0.00,0.00,
2019,7,9,2019-07-09,"BWI","BUF","2300",17.00,1.00,6.00,0.00,0.00,0.00,59.00,281.00,,,,,,
2019,7,9,2019-07-09,"BWI","BUF","1410",28.00,1.00,19.00,1.00,0.00,0.00,61.00,281.00,0.00,0.00,0.00,0.00,19.00,
2019,7,9,2019-07-09,"BWI","BUF","0915",0.00,0.00,0.00,0.00,0.00,0.00,60.00,281.00,,,,,,
2019,7,9,2019-07-09,"BWI","CHS","1620",0.00,0.00,0.00,0.00,0.00,0.00,87.00,472.00,,,,,,
2019,7,9,2019-07-09,"BWI","CHS","0920",0.00,0.00,0.00,0.00,0.00,0.00,84.00,472.00,,,,,,
2019,7,9,2019-07-09,"BWI","CHS","1250",0.00,0.00,0.00,0.00,0.00,0.00,87.00,472.00,,,,,,
2019,7,9,2019-07-09,"BWI","CHS","2125",0.00,0.00,0.00,0.00,0.00,0.00,78.00,472.00,,,,,,
2019,7,9,2019-07-09,"BWI","CLE","2310",29.00,1.00,15.00,1.00,0.00,0.00,61.00,314.00,0.00,0.00,0.00,0.00,15.00,
2019,7,9,2019-07-09,"BWI","CLE","1230",14.00,0.00,2.00,0.00,0.00,0.00,63.00,314.00,,,,,,
2019,7,9,2019-07-09,"BWI","CLE","1645",0.00,0.00,0.00,0.00,0.00,0.00,68.00,314.00,,,,,,
2019,7,9,2019-07-09,"BWI","CLT","1155",0.00,0.00,0.00,0.00,0.00,0.00,87.00,361.00,,,,,,
2019,7,9,2019-07-09,"BWI","CLT","2140",0.00,0.00,0.00,0.00,0.00,0.00,71.00,361.00,,,,,,
2019,7,9,2019-07-09,"BWI","CLT","1810",50.00,1.00,51.00,1.00,0.00,0.00,86.00,361.00,1.00,0.00,1.00,0.00,49.00,
2019,7,9,2019-07-09,"BWI","CMH","0615",0.00,0.00,0.00,0.00,0.00,0.00,69.00,337.00,,,,,,
2019,7,9,2019-07-09,"BWI","CMH","1825",41.00,1.00,28.00,1.00,0.00,0.00,72.00,337.00,0.00,0.00,0.00,28.00,0.00,
2019,7,9,2019-07-09,"BWI","CMH","2325",39.00,1.00,31.00,1.00,0.00,0.00,67.00,337.00,0.00,0.00,0.00,0.00,31.00,
2019,7,9,2019-07-09,"BWI","CMH","1035",0.00,0.00,0.00,0.00,0.00,0.00,65.00,337.00,,,,,,
2019,7,9,2019-07-09,"BWI","CVG","0820",34.00,1.00,21.00,1.00,0.00,0.00,77.00,430.00,21.00,0.00,0.00,0.00,0.00,
2019,7,9,2019-07-09,"BWI","CVG","2055",0.00,0.00,0.00,0.00,0.00,0.00,81.00,430.00,,,,,,
2019,7,9,2019-07-09,"BWI","CVG","1615",14.00,0.00,1.00,0.00,0.00,0.00,77.00,430.00,,,,,,
2019,7,9,2019-07-09,"BWI","DAL","0605",0.00,0.00,0.00,0.00,0.00,0.00,167.00,1209.00,,,,,,
2019,7,9,2019-07-09,"BWI","DAL","2010",7.00,0.00,0.00,0.00,0.00,0.00,161.00,1209.00,,,,,,
2019,7,9,2019-07-09,"BWI","DAL","1010",6.00,0.00,0.00,0.00,0.00,0.00,164.00,1209.00,,,,,,
2019,7,9,2019-07-09,"BWI","DAL","1750",17.00,1.00,14.00,0.00,0.00,0.00,187.00,1209.00,,,,,,
2019,7,9,2019-07-09,"BWI","DEN","1530",0.00,0.00,0.00,0.00,0.00,0.00,221.00,1491.00,,,,,,
2019,7,9,2019-07-09,"BWI","DEN","0615",16.00,1.00,21.00,1.00,0.00,0.00,230.00,1491.00,16.00,0.00,5.00,0.00,0.00,
2019,7,9,2019-07-09,"BWI","DEN","0830",8.00,0.00,0.00,0.00,0.00,0.00,215.00,1491.00,,,,,,
2019,7,9,2019-07-09,"BWI","DEN","1115",1.00,0.00,0.00,0.00,0.00,0.00,219.00,1491.00,,,,,,
2019,7,9,2019-07-09,"BWI","DEN","1945",10.00,0.00,0.00,0.00,0.00,0.00,214.00,1491.00,,,,,,
2019,7,9,2019-07-09,"BWI","DTW","2315",0.00,0.00,2.00,0.00,0.00,0.00,91.00,409.00,,,,,,
2019,7,9,2019-07-09,"BWI","DTW","0820",0.00,0.00,0.00,0.00,0.00,0.00,83.00,409.00,,,,,,
2019,7,9,2019-07-09,"BWI","DTW","1345",0.00,0.00,0.00,0.00,0.00,0.00,83.00,409.00,,,,,,
2019,7,9,2019-07-09,"BWI","ECP","1425",0.00,0.00,0.00,0.00,0.00,0.00,118.00,798.00,,,,,,
2019,7,9,2019-07-09,"BWI","FLL","1520",8.00,0.00,0.00,0.00,0.00,0.00,148.00,925.00,,,,,,
2019,7,9,2019-07-09,"BWI","FLL","1940",3.00,0.00,0.00,0.00,0.00,0.00,145.00,925.00,,,,,,
2019,7,9,2019-07-09,"BWI","FLL","0850",6.00,0.00,0.00,0.00,0.00,0.00,146.00,925.00,,,,,,
2019,7,9,2019-07-09,"BWI","FLL","2240",0.00,0.00,0.00,0.00,0.00,0.00,139.00,925.00,,,,,,
2019,7,9,2019-07-09,"BWI","FLL","0615",1.00,0.00,0.00,0.00,0.00,0.00,141.00,925.00,,,,,,
2019,7,9,2019-07-09,"BWI","FLL","2140",0.00,0.00,0.00,0.00,0.00,0.00,144.00,925.00,,,,,,
2019,7,9,2019-07-09,"BWI","FLL","1220",30.00,1.00,29.00,1.00,0.00,0.00,154.00,925.00,29.00,0.00,0.00,0.00,0.00,
2019,7,9,2019-07-09,"BWI","FLL","2040",0.00,0.00,0.00,0.00,0.00,0.00,139.00,925.00,,,,,,
2019,7,9,2019-07-09,"BWI","GRR","1605",0.00,0.00,0.00,0.00,0.00,0.00,93.00,528.00,,,,,,
2019,7,9,2019-07-09,"BWI","HOU","1005",0.00,0.00,0.00,0.00,0.00,0.00,167.00,1246.00,,,,,,
2019,7,9,2019-07-09,"BWI","HOU","1350",13.00,0.00,0.00,0.00,0.00,0.00,176.00,1246.00,,,,,,
2019,7,9,2019-07-09,"BWI","HOU","0645",0.00,0.00,0.00,0.00,0.00,0.00,188.00,1246.00,,,,,,
2019,7,9,2019-07-09,"BWI","HOU","1955",8.00,0.00,0.00,0.00,0.00,0.00,171.00,1246.00,,,,,,
2019,7,9,2019-07-09,"BWI","HOU","2220",17.00,1.00,0.00,0.00,0.00,0.00,167.00,1246.00,,,,,,
2019,7,9,2019-07-09,"BWI","HOU","1725",70.00,1.00,50.00,1.00,0.00,0.00,175.00,1246.00,0.00,0.00,0.00,0.00,50.00,
2019,7,9,2019-07-09,"BWI","IND","0645",0.00,0.00,0.00,0.00,0.00,0.00,97.00,516.00,,,,,,
2019,7,9,2019-07-09,"BWI","IND","2000",7.00,0.00,0.00,0.00,0.00,0.00,90.00,516.00,,,,,,
